job_id~job_title~company_name~company_location~pay_range~job_level~employment_type~job_posted_date~industry
3847781424~Data Analyst~Stripe~Canada~~Mid-Senior level~Full-time~2024-07-30 14:09:22~Software Development, Financial Services, and Technology, Information and Internet
3998538042~Analyst, Data & Analytics~Canada Life~London, Ontario, Canada~~Not Applicable~Full-time~2024-08-13 08:13:38~Financial Services and Insurance
3818359941~Data Analyst~Epsilon Solutions Ltd.~Toronto, Ontario, Canada~~Entry level~Full-time~2024-02-15 14:13:39~IT Services and IT Consulting
3995439564~Business Data Analyst~Raise~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-10 14:13:40~Banking, Investment Banking, and Financial Services
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:13:41~Non-profit Organizations and Primary and Secondary Education
3888466133~Data Analyst-DA - Canada~Zortech Solutions~Calgary, Alberta, Canada~~Entry level~Full-time~2024-04-15 14:13:44~IT Services and IT Consulting
3999161446~Data Analyst~Borrowell~Toronto, Ontario, Canada~~Entry level~Full-time~2024-08-12 14:13:45~Non-profit Organizations and Primary and Secondary Education
3992615029~Data Analyst, Canada~Undertone by Perion~Canada~~Associate~Full-time~2024-08-06 14:13:45~Advertising Services and Technology, Information and Media
3967967037~ICQA Data Analyst~Amazon~Cambridge, Ontario, Canada~~Not Applicable~Full-time~2024-07-30 14:13:46~Software Development
3998538042~Analyst, Data & Analytics~Canada Life~London, Ontario, Canada~~Not Applicable~Full-time~2024-08-13 08:13:47~Financial Services and Insurance
3818359941~Data Analyst~Epsilon Solutions Ltd.~Toronto, Ontario, Canada~~Entry level~Full-time~2024-02-15 14:13:48~IT Services and IT Consulting
3995439564~Business Data Analyst~Raise~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-10 14:13:49~Banking, Investment Banking, and Financial Services
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:13:52~Non-profit Organizations and Primary and Secondary Education
3988088927~Data Analyst~Robert Half~Ottawa, Ontario, Canada~CA$70,000.00/yr - CA$85,000.00/yr~Entry level~Full-time~2024-08-06 14:13:53~Staffing and Recruiting
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:13:54~Oil and Gas
3992615029~Data Analyst, Canada~Undertone by Perion~Canada~~Associate~Full-time~2024-08-06 14:13:58~Advertising Services and Technology, Information and Media
3967967037~ICQA Data Analyst~Amazon~Cambridge, Ontario, Canada~~Not Applicable~Full-time~2024-07-30 14:14:00~Software Development
3998538042~Analyst, Data & Analytics~Canada Life~London, Ontario, Canada~~Not Applicable~Full-time~2024-08-13 08:14:01~Financial Services and Insurance
3995439564~Business Data Analyst~Raise~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-10 14:14:03~Banking, Investment Banking, and Financial Services
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:14:04~Non-profit Organizations and Primary and Secondary Education
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:14:05~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:14:07~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:14:07~Software Development, Technology, Information and Internet, and Advertising Services
3995653557~Senior Data Analyst~LTIMindtree~Markham, Ontario, Canada~$120,000.00/yr - $150,000.00/yr~Mid-Senior level~Full-time~2024-08-09 14:14:08~IT Services and IT Consulting
3934211024~Staff Data Analyst, Growth~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-06 14:14:09~Software Development, Financial Services, and Technology, Information and Internet
3992615029~Data Analyst, Canada~Undertone by Perion~Canada~~Associate~Full-time~2024-08-06 14:14:12~Advertising Services and Technology, Information and Media
3967967037~ICQA Data Analyst~Amazon~Cambridge, Ontario, Canada~~Not Applicable~Full-time~2024-07-30 14:14:14~Software Development
3998538042~Analyst, Data & Analytics~Canada Life~London, Ontario, Canada~~Not Applicable~Full-time~2024-08-13 08:14:15~Financial Services and Insurance
3818359941~Data Analyst~Epsilon Solutions Ltd.~Toronto, Ontario, Canada~~Entry level~Full-time~2024-02-15 14:14:15~IT Services and IT Consulting
3995439564~Business Data Analyst~Raise~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-10 14:14:17~Banking, Investment Banking, and Financial Services
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:14:21~Non-profit Organizations and Primary and Secondary Education
3988088927~Data Analyst~Robert Half~Ottawa, Ontario, Canada~CA$70,000.00/yr - CA$85,000.00/yr~Entry level~Full-time~2024-08-06 14:14:22~Staffing and Recruiting
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:14:25~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:14:26~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:14:27~Software Development, Technology, Information and Internet, and Advertising Services
3992615029~Data Analyst, Canada~Undertone by Perion~Canada~~Associate~Full-time~2024-08-06 14:14:29~Advertising Services and Technology, Information and Media
3967967037~ICQA Data Analyst~Amazon~Cambridge, Ontario, Canada~~Not Applicable~Full-time~2024-07-30 14:14:30~Software Development
3998538042~Analyst, Data & Analytics~Canada Life~London, Ontario, Canada~~Not Applicable~Full-time~2024-08-13 08:14:32~Financial Services and Insurance
3818359941~Data Analyst~Epsilon Solutions Ltd.~Toronto, Ontario, Canada~~Entry level~Full-time~2024-02-15 14:14:33~IT Services and IT Consulting
3995439564~Business Data Analyst~Raise~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-10 14:14:35~Banking, Investment Banking, and Financial Services
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:14:35~Non-profit Organizations and Primary and Secondary Education
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:14:37~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:14:39~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:14:39~Software Development, Technology, Information and Internet, and Advertising Services
3995653557~Senior Data Analyst~LTIMindtree~Markham, Ontario, Canada~$120,000.00/yr - $150,000.00/yr~Mid-Senior level~Full-time~2024-08-09 14:14:40~IT Services and IT Consulting
3998538042~Analyst, Data & Analytics~Canada Life~London, Ontario, Canada~~Not Applicable~Full-time~2024-08-13 08:14:42~Financial Services and Insurance
3818359941~Data Analyst~Epsilon Solutions Ltd.~Toronto, Ontario, Canada~~Entry level~Full-time~2024-02-15 14:14:45~IT Services and IT Consulting
3995439564~Business Data Analyst~Raise~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-10 14:14:46~Banking, Investment Banking, and Financial Services
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:14:47~Non-profit Organizations and Primary and Secondary Education
3988088927~Data Analyst~Robert Half~Ottawa, Ontario, Canada~CA$70,000.00/yr - CA$85,000.00/yr~Entry level~Full-time~2024-08-06 14:14:48~Staffing and Recruiting
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:14:50~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:14:50~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:14:51~Software Development, Technology, Information and Internet, and Advertising Services
3995653557~Senior Data Analyst~LTIMindtree~Markham, Ontario, Canada~$120,000.00/yr - $150,000.00/yr~Mid-Senior level~Full-time~2024-08-09 14:14:54~IT Services and IT Consulting
3934211024~Staff Data Analyst, Growth~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-06 14:14:55~Software Development, Financial Services, and Technology, Information and Internet
3818359941~Data Analyst~Epsilon Solutions Ltd.~Toronto, Ontario, Canada~~Entry level~Full-time~2024-02-15 14:14:59~IT Services and IT Consulting
3995439564~Business Data Analyst~Raise~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-10 14:15:02~Banking, Investment Banking, and Financial Services
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:15:02~Non-profit Organizations and Primary and Secondary Education
3988088927~Data Analyst~Robert Half~Ottawa, Ontario, Canada~CA$70,000.00/yr - CA$85,000.00/yr~Entry level~Full-time~2024-08-06 14:15:03~Staffing and Recruiting
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:04~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:05~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:15:06~Software Development, Technology, Information and Internet, and Advertising Services
3995653557~Senior Data Analyst~LTIMindtree~Markham, Ontario, Canada~$120,000.00/yr - $150,000.00/yr~Mid-Senior level~Full-time~2024-08-09 14:15:08~IT Services and IT Consulting
3934211024~Staff Data Analyst, Growth~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-06 14:15:08~Software Development, Financial Services, and Technology, Information and Internet
3997305531~Business Intelligence Analyst~telMAX Inc.~Regional Municipality of York, Ontario, Canada~~Associate~Full-time~2024-08-10 14:15:09~Telecommunications
3995439564~Business Data Analyst~Raise~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-10 14:15:13~Banking, Investment Banking, and Financial Services
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:15:13~Non-profit Organizations and Primary and Secondary Education
3988088927~Data Analyst~Robert Half~Ottawa, Ontario, Canada~CA$70,000.00/yr - CA$85,000.00/yr~Entry level~Full-time~2024-08-06 14:15:14~Staffing and Recruiting
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:15~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:16~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:15:17~Software Development, Technology, Information and Internet, and Advertising Services
3995653557~Senior Data Analyst~LTIMindtree~Markham, Ontario, Canada~$120,000.00/yr - $150,000.00/yr~Mid-Senior level~Full-time~2024-08-09 14:15:21~IT Services and IT Consulting
3934211024~Staff Data Analyst, Growth~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-06 14:15:22~Software Development, Financial Services, and Technology, Information and Internet
3997305531~Business Intelligence Analyst~telMAX Inc.~Regional Municipality of York, Ontario, Canada~~Associate~Full-time~2024-08-10 14:15:24~Telecommunications
3934210198~Staff Data Analyst, Growth~Stripe~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-10 14:15:27~Software Development, Financial Services, and Technology, Information and Internet
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:15:30~Non-profit Organizations and Primary and Secondary Education
3988088927~Data Analyst~Robert Half~Ottawa, Ontario, Canada~CA$70,000.00/yr - CA$85,000.00/yr~Entry level~Full-time~2024-08-06 14:15:30~Staffing and Recruiting
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:32~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:33~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:15:34~Software Development, Technology, Information and Internet, and Advertising Services
3995653557~Senior Data Analyst~LTIMindtree~Markham, Ontario, Canada~$120,000.00/yr - $150,000.00/yr~Mid-Senior level~Full-time~2024-08-09 14:15:37~IT Services and IT Consulting
3934211024~Staff Data Analyst, Growth~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-06 14:15:37~Software Development, Financial Services, and Technology, Information and Internet
3997305531~Business Intelligence Analyst~telMAX Inc.~Regional Municipality of York, Ontario, Canada~~Associate~Full-time~2024-08-10 14:15:38~Telecommunications
3934210198~Staff Data Analyst, Growth~Stripe~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-10 14:15:39~Software Development, Financial Services, and Technology, Information and Internet
3969545407~Data Analyst (PostGreSQL) - 1 Year Contract (40 hours per week)~CrowdPlat~Canada~~Mid-Senior level~Contract~2024-07-14 14:15:40~Outsourcing and Offshoring Consulting
3887688038~Data Analyst~Services SFT~Saint-Laurent, Manitoba, Canada~~Entry level~Full-time~2024-04-15 14:15:43~Non-profit Organizations and Primary and Secondary Education
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:45~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:46~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:15:49~Software Development, Technology, Information and Internet, and Advertising Services
3995653557~Senior Data Analyst~LTIMindtree~Markham, Ontario, Canada~$120,000.00/yr - $150,000.00/yr~Mid-Senior level~Full-time~2024-08-09 14:15:51~IT Services and IT Consulting
3934211024~Staff Data Analyst, Growth~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-06 14:15:52~Software Development, Financial Services, and Technology, Information and Internet
3997305531~Business Intelligence Analyst~telMAX Inc.~Regional Municipality of York, Ontario, Canada~~Associate~Full-time~2024-08-10 14:15:53~Telecommunications
3934210198~Staff Data Analyst, Growth~Stripe~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-10 14:15:53~Software Development, Financial Services, and Technology, Information and Internet
3969545407~Data Analyst (PostGreSQL) - 1 Year Contract (40 hours per week)~CrowdPlat~Canada~~Mid-Senior level~Contract~2024-07-14 14:15:54~Outsourcing and Offshoring Consulting
4000022557~Data Analyst, Capital (New York based role)~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-13 11:15:55~Software Development, Financial Services, and Technology, Information and Internet
3981881189~Data Analyst I~Oil and Gas Job Search Ltd~Beaumont, Alberta, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:58~Oil and Gas
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:15:59~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:16:00~Software Development, Technology, Information and Internet, and Advertising Services
3995653557~Senior Data Analyst~LTIMindtree~Markham, Ontario, Canada~$120,000.00/yr - $150,000.00/yr~Mid-Senior level~Full-time~2024-08-09 14:16:01~IT Services and IT Consulting
3934211024~Staff Data Analyst, Growth~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-06 14:16:02~Software Development, Financial Services, and Technology, Information and Internet
3997305531~Business Intelligence Analyst~telMAX Inc.~Regional Municipality of York, Ontario, Canada~~Associate~Full-time~2024-08-10 14:16:03~Telecommunications
3934210198~Staff Data Analyst, Growth~Stripe~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-10 14:16:04~Software Development, Financial Services, and Technology, Information and Internet
3969545407~Data Analyst (PostGreSQL) - 1 Year Contract (40 hours per week)~CrowdPlat~Canada~~Mid-Senior level~Contract~2024-07-14 14:16:05~Outsourcing and Offshoring Consulting
4000022557~Data Analyst, Capital (New York based role)~Stripe~Canada~~Mid-Senior level~Full-time~2024-08-13 11:16:06~Software Development, Financial Services, and Technology, Information and Internet
3988710647~Lead Data Analyst~Genpact~Canada~~Mid-Senior level~Full-time~2024-08-06 14:16:07~Business Consulting and Services, Software Development, and IT Services and IT Consulting
3981818099~Business Intelligence Analyst~University of Niagara Falls Canada~Niagara Falls, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-30 14:16:09~Higher Education
3981103807~Business Intelligence Analyst (Remote - Canada)~Yelp~Canada~~Mid-Senior level~Full-time~2024-08-12 14:16:11~Software Development, Technology, Information and Internet, and Advertising Services
